mpg,cyl,disp,hp,drat,wt,qsec,vs,am,gear,carb,date_obs
30.456716668208603,3.894540802886121,6.251282252140129,51.005373829173976,4.321915069763756,1.935299384648601,19.22691853580502,1.3547253681144253,0.45480334053685223,4.994777681709941,3.3070736372636973,2022-03-30
22.759609182913856,5.645799557795839,162.14140301915018,132.49607853319174,4.002544627711615,2.577535877428003,16.97997187258313,0.491529873584706,0.7003889703570201,4.090995043543418,2.687793376786289,2022-03-31
7.741118269396731,8.473910562516467,471.3168678004764,265.23688329025333,2.7484955914511437,5.27992318463037,16.157015642060664,0.017978886591868082,-0.1409748663064847,2.8354939890376327,3.52590074304636,2022-04-01
20.664792990188044,5.769383458165784,129.1741826604318,136.62258629601038,4.1052540668565385,2.2108415887850508,17.072481774498886,0.24027586458789466,0.7626195884627797,4.456168934846687,2.537313288696157,2022-04-02
13.705077746722647,7.989166897069414,254.63129723059518,245.0079049552159,3.395037458232699,3.2802578444596966,15.017824324784165,0.08618098588430867,0.4489484032621444,4.3005869281756794,4.744189132227426,2022-04-03
15.10056549239258,8.586646563226818,370.0251491595284,193.25905251128356,3.6526114995279766,4.562044639646892,17.612761761876303,0.0023734171364078183,0.20425394507951422,2.6328833607036755,2.5731553130225437,2022-04-04
17.039702965448456,6.882525162252774,295.75603267460787,80.31970954523447,2.5548278386245187,4.267815255064202,20.293446371176614,0.35460177197415166,-0.3066057103116576,2.812468380829247,1.4632432394430748,2022-04-05
13.088247341895547,7.949705287111925,339.9933953714442,242.04453636364764,3.165846113045725,4.2227907389943065,16.343051443415057,-0.21699127245557293,0.1107976155684029,3.4644431021722504,5.942309434020277,2022-04-06
15.551222448735388,7.192985822573212,332.0262376077363,165.4984314918118,3.879046776274299,3.7280131672447347,15.53087399130747,-0.448415170898513,0.8155291818765565,3.996242102266066,3.683104789761452,2022-04-07
22.735465939398,7.064861568232092,319.08302974810044,160.36828416026233,3.363647754169685,3.4069911384496696,18.39329398222102,0.6555022474028505,0.16657389863575148,2.854032261734764,1.6826337112866074,2022-04-08
9.011689645947877,8.7261737159176,420.78243937989646,281.9972823958625,2.892563029416133,4.759929870631157,16.722591817632974,0.13727815321639159,-0.010110972716858735,3.5687673462387317,4.988869900334097,2022-04-09
25.234448336010882,4.979820914957201,132.56514695731778,87.21394202183001,3.561306391285228,2.9251101908332298,18.62577954660526,0.5978223086155635,1.0052227870328834,3.668919660840392,1.1314523616365266,2022-04-10
21.470910609432035,6.135866681818068,232.16167130963686,95.7055131962133,3.4356919243666315,2.9893048385667638,18.715176291596705,0.4889735915731436,0.26797314305090436,3.2132106997082244,0.9258125580957679,2022-04-11
11.273563802534737,8.611754118159004,367.41250930686857,220.3623851057288,3.190630072990248,4.70975218574682,16.699499258125996,-0.3695942560209785,0.4127861193356477,3.6855262234802706,4.989669301336766,2022-04-12
26.409961935287477,4.116626585177709,79.01533427444568,67.52297248609428,3.378325529637951,1.9490824209551336,19.397773893461736,1.165878217434174,0.26616080127081565,3.906356913161398,0.8100323000194432,2022-04-13
26.713989434501855,3.74303343668189,178.4075813035684,121.70160584591375,4.345528412168604,2.8673950285114946,19.392160381748575,1.0879504108584608,1.0379710634563704,4.971478745192211,2.814326140024286,2022-04-14
19.78313032781457,7.262167023757122,260.6103280238986,177.3993125649768,3.635716079166649,3.2642960726682606,15.631550926560992,-0.12079296005225071,0.50426367209477,3.5556722244801926,3.849844303479237,2022-04-15
25.10006572886629,4.621103956025164,126.93769430242071,80.85223621199052,3.9323271013850567,2.951991602720764,19.39921498643581,0.7356912787237102,0.21603040765666545,3.670802948343077,1.7623133569446188,2022-04-16
23.11829174898858,4.831908763249152,112.11507633172202,116.6831036080321,3.577850019521391,2.3010136111684756,19.011822541833478,1.0699221352000667,0.5111092572469519,4.422301114369577,1.9619357938210946,2022-04-17
18.22202576088341,5.476519629773969,133.27029938776553,90.21274395173548,3.6287515522843665,3.092161487293211,19.454171416119987,1.0481747956760983,0.4293505987674551,3.388567525708293,2.039895910240488,2022-04-18
26.907649965377942,5.0365428596205115,140.72663619566544,117.30687992125043,4.198797668168529,2.111663475999608,17.721493751027236,1.0831790774473202,0.5434341392486678,3.3025414355013436,1.30660299346878,2022-04-19
18.13753489560494,6.086995354167707,144.33414202558654,151.27428854894777,3.93343106770207,2.9988013332047503,16.221372809941634,0.3734850287991345,0.8663467542922709,3.833380371028128,4.303167440107207,2022-04-20
22.038137038419844,6.894912930072912,231.16569836902514,165.3381891475827,3.2063446455304767,3.279775807430251,17.40624122329889,0.08872691486595674,0.6335210687442704,3.6577317223915538,3.7620082239921775,2022-04-21
24.331582771709584,6.456580825644202,273.9074024102752,153.7740322064766,3.7577143801542165,3.006097351495368,16.553273473538503,0.6088361970942358,0.3427069121878135,4.402049510429628,2.518315492668803,2022-04-22
13.335826258204246,7.326617723265454,258.21967905149194,208.6098880833228,3.3813979136169516,3.675576049397002,17.219444483553588,0.014291046192367485,0.31626412957541644,3.409513041429271,4.018339157380613,2022-04-23
18.274477006961302,8.219345982208948,299.60253560698106,222.06409350457068,3.1520453933806496,3.1844639345599868,15.863198608439733,0.11927560537085075,0.2121626131100169,3.8005642378388287,3.8853658586969435,2022-04-24
18.119447364054434,7.247741403146365,247.110490351323,177.84559622349042,2.8231027792443517,3.726395235253576,17.56647290991185,0.23454998846492067,0.19229747503669886,3.8267347008861825,3.1980550775260896,2022-04-25
8.883628919421342,9.22781287294086,382.0301011068144,229.84505809273918,3.290122823773695,5.2243717780755095,17.258501541099164,-0.13559897507896201,0.06324232072304059,3.6032291702801906,5.8021090162618645,2022-04-26
26.941437254866106,2.413054358665312,-25.401706487438673,-3.6658693053828415,3.747002560520401,1.5592801470649202,21.51998834614539,1.3221659915978168,0.28161022240793265,3.7266787058862265,-0.34051817553726105,2022-04-27
21.324273857875962,5.362749735689037,59.58713941674597,121.59658867142333,3.413543401284234,2.511481414056255,19.741685086994483,1.0805534733989552,0.3023724317718427,3.72893189099086,3.664848505370122,2022-04-28
12.889125129173873,8.114557662848851,378.6141207667067,192.60266405769443,3.7195436214485103,4.324556923485174,15.550330652195477,-0.33834458024000147,0.4334586685257694,3.126622009169708,5.578222653953619,2022-04-29
12.96057605981698,8.536982849527384,243.7276630796762,245.50393483887842,3.173573333509467,3.6791188659623755,15.221022237524792,-0.39804506483420665,0.2657207926539923,4.0374956876342445,6.35321037377687,2022-04-30
19.040902687428023,6.211614219197301,262.6330250708145,227.10263318176925,3.9029682999250954,3.054176931118617,16.82084806182367,0.4579156368536437,0.8047673601455414,3.7847593283306127,2.8370983569940615,2022-05-01
30.566355611063834,4.34524925688814,139.03423266086642,92.49889394072486,3.5828965479922217,1.9715775006238763,18.729989444310498,1.6053087756834237,0.7456513448195855,3.742992363535611,0.6842087488261082,2022-05-02
16.37531823510087,6.61749784905481,257.8757968004249,116.36976295601224,2.9675672414198253,4.189730216599103,20.571163890648073,0.9235473370045163,-0.7605792746867328,2.7535293592612935,2.4200935440378206,2022-05-03
